,x,y,theta,eFL,eFR,eRR,eRL,timestamp
0,0.02518487349152565,0.004701722413301468,0.0006646061665378511,17269.0,11412.0,13165.0,15462.0,1649348648.862999
1,0.024941442534327507,0.0032353270798921585,-0.0009142357739619911,17269.0,11412.0,13165.0,15462.0,1649348648.8835225
2,0.023818816989660263,0.0034420595038682222,-0.003408174030482769,17269.0,11412.0,13165.0,15462.0,1649348648.9038167
3,0.02554383873939514,0.004201933741569519,-0.018690170720219612,17269.0,11412.0,13165.0,15462.0,1649348648.9240167
4,0.024523364380002022,0.005068486090749502,-0.007277555763721466,17269.0,11412.0,13165.0,15462.0,1649348648.94431
5,0.02420422062277794,0.003966408781707287,-0.021956002339720726,17269.0,11412.0,13165.0,15462.0,1649348648.9653366
6,0.02411959506571293,0.00365841225720942,-0.006737908814102411,17269.0,11412.0,13165.0,15462.0,1649348648.9853396
7,0.023910770192742348,0.005387758836150169,-0.002577807055786252,17269.0,11412.0,13165.0,15462.0,1649348649.027045
8,0.02277834713459015,0.003865717677399516,0.011262701824307442,17269.0,11412.0,13165.0,15462.0,1649348649.0473878
9,0.02384266071021557,0.0036929375492036343,0.0033716310281306505,17269.0,11412.0,13165.0,15462.0,1649348649.066578
10,0.02394176833331585,0.004219025373458862,-0.0010607377626001835,17269.0,11412.0,13165.0,15462.0,1649348649.0875816
11,0.024838149547576904,0.004702132660895586,-0.005741310305893421,17269.0,11412.0,13165.0,15462.0,1649348649.1085818
12,0.023589858785271645,0.0027514176908880472,-0.0007411558763124049,17269.0,11412.0,13165.0,15462.0,1649348649.1277642
13,0.025132006034255028,0.005614169407635927,-0.009178349748253822,17269.0,11412.0,13165.0,15462.0,1649348649.1481433
14,0.024935858324170113,0.005512634292244911,-0.013934081420302391,17269.0,11412.0,13165.0,15462.0,1649348649.1690285
15,0.025053303688764572,0.005210322793573141,-0.0019095665775239468,17269.0,11412.0,13165.0,15462.0,1649348649.1890252
16,0.023673875257372856,0.0038115601055324078,-0.0005492086056619883,17269.0,11412.0,13165.0,15462.0,1649348649.2298627
17,0.02471950277686119,0.0038188640028238297,-0.01517640333622694,17269.0,11412.0,13165.0,15462.0,1649348649.2501519
18,0.026920191943645477,0.003418415319174528,-0.013066327199339867,17269.0,11412.0,13165.0,15462.0,1649348649.2705755
19,0.02506728656589985,0.005243724212050438,-0.009489328600466251,17269.0,11412.0,13165.0,15462.0,1649348649.2914653
20,0.0254545696079731,0.005583290010690689,-0.007778302300721407,17269.0,11412.0,13165.0,15462.0,1649348649.3323207
21,0.02484908327460289,0.00426297914236784,-0.005980954971164465,17269.0,11412.0,13165.0,15462.0,1649348649.3523183
22,0.024409832432866096,0.00766401132568717,0.0017561857821419835,17269.0,11412.0,13165.0,15462.0,1649348649.3725758
23,0.02403622679412365,0.00394011102616787,-0.002304650377482176,17269.0,11412.0,13165.0,15462.0,1649348649.393254
24,0.024562189355492592,0.00442114844918251,0.0010251220082864165,17269.0,11412.0,13165.0,15462.0,1649348649.433964
25,0.02388499490916729,0.0034364794846624136,-0.0021682544611394405,17269.0,11412.0,13165.0,15462.0,1649348649.4548552
26,0.024992048740386963,0.003801281563937664,-0.00454878993332386,17269.0,11412.0,13165.0,15462.0,1649348649.4748635
27,0.024906815961003304,0.006620998028665781,-0.01306226011365652,17269.0,11412.0,13165.0,15462.0,1649348649.4951835
28,0.024729305878281593,0.004584049805998802,-0.005961328279227018,17269.0,11412.0,13165.0,15462.0,1649348649.51558
29,0.024666527286171913,0.004651426803320646,-0.006107897497713566,17269.0,11412.0,13165.0,15462.0,1649348649.5359714
30,0.025103090330958366,0.004035709425806999,-0.015003900043666363,17269.0,11412.0,13165.0,15462.0,1649348649.5562673
31,0.025640446692705154,0.00584477698430419,-0.02422161027789116,17269.0,11412.0,13165.0,15462.0,1649348649.5767097
32,0.02594033069908619,0.0041907429695129395,-0.017796406522393227,17269.0,11412.0,13165.0,15462.0,1649348649.5973067
33,0.023676415905356407,0.004026894923299551,0.00018804542196448892,17269.0,11412.0,13165.0,15462.0,1649348649.6175647
34,0.02491411752998829,0.005971063859760761,-0.004050462506711483,17269.0,11412.0,13165.0,15462.0,1649348649.6379533
35,0.025296960026025772,0.0025762254372239113,-0.01850317232310772,17269.0,11412.0,13165.0,15462.0,1649348649.6584222
36,0.024397242814302444,0.00487109087407589,-0.003344176569953561,17269.0,11412.0,13165.0,15462.0,1649348649.678841
37,0.02534758858382702,0.0060173817910254,-0.008314983919262886,17269.0,11412.0,13165.0,15462.0,1649348649.6991994
38,0.02515733614563942,0.004215499851852655,-0.011092523112893105,17269.0,11412.0,13165.0,15462.0,1649348649.7196672
39,0.02561715804040432,0.006729439832270145,-0.011945183388888836,17269.0,11412.0,13165.0,15462.0,1649348649.7400033
